2.000000
6

0.478894	0.521106	

-0.006323	-0.029103	
-0.016201	-0.069910	
0.009227	0.014719	
0.028815	0.042499	
0.073830	0.112659	
-0.029853	0.026507	


0.000030	0.000052	-0.000018	-0.000118	-0.000232	0.000070	
0.000052	0.000151	-0.000070	-0.000263	-0.000641	0.000155	
-0.000018	-0.000070	0.000047	0.000104	0.000318	-0.000132	
-0.000118	-0.000263	0.000104	0.000941	0.001538	-0.000319	
-0.000232	-0.000641	0.000318	0.001538	0.004042	-0.001594	
0.000070	0.000155	-0.000132	-0.000319	-0.001594	0.001344	

0.000086	0.000139	0.000025	-0.000049	-0.000058	-0.000043	
0.000139	0.000378	0.000082	-0.000051	-0.000196	-0.000285	
0.000025	0.000082	0.000160	0.000138	0.000329	-0.000168	
-0.000049	-0.000051	0.000138	0.000508	0.000814	-0.000178	
-0.000058	-0.000196	0.000329	0.000814	0.001963	-0.000051	
-0.000043	-0.000285	-0.000168	-0.000178	-0.000051	0.001049	


