8.000000
6

0.056500	0.117667	0.007833	0.192333	0.008000	0.534667	0.007833	0.075167	

0.373977	0.000036	0.209523	0.433877	0.092917	0.000076	0.023760	0.000262	
-0.345790	0.018557	-0.244213	-0.336752	-0.159895	0.004163	-0.075551	0.016936	
0.502571	-0.003693	0.352054	0.482423	0.228521	-0.008699	0.104573	-0.048383	
0.180794	0.003729	0.119146	0.156111	0.075591	-0.002576	0.032011	-0.016452	
0.271085	0.018898	0.182391	0.234693	0.121829	0.006792	0.061652	0.028335	
-2.618370	0.057913	-1.993492	-2.900290	-1.334815	-0.003755	-0.675325	-0.036430	


0.000231	-0.000167	0.000253	0.000122	0.000181	-0.000655	
-0.000167	0.000162	-0.000234	-0.000122	-0.000182	0.000426	
0.000253	-0.000234	0.000370	0.000188	0.000282	-0.000634	
0.000122	-0.000122	0.000188	0.000111	0.000151	-0.000284	
0.000181	-0.000182	0.000282	0.000151	0.000236	-0.000418	
-0.000655	0.000426	-0.000634	-0.000284	-0.000418	0.002136	

0.000010	-0.000000	0.000000	0.000000	0.000000	-0.000000	
-0.000000	0.000014	-0.000012	-0.000006	0.000004	0.000002	
0.000000	-0.000012	0.000089	0.000036	-0.000041	0.000084	
0.000000	-0.000006	0.000036	0.000028	-0.000013	0.000020	
0.000000	0.000004	-0.000041	-0.000013	0.000048	-0.000102	
-0.000000	0.000002	0.000084	0.000020	-0.000102	0.000394	

0.001675	-0.001063	0.001587	0.000604	0.000857	-0.007515	
-0.001063	0.000799	-0.001217	-0.000529	-0.000785	0.004406	
0.001587	-0.001217	0.001899	0.000842	0.001257	-0.006432	
0.000604	-0.000529	0.000842	0.000417	0.000623	-0.002203	
0.000857	-0.000785	0.001257	0.000623	0.000970	-0.002997	
-0.007515	0.004406	-0.006432	-0.002203	-0.002997	0.035468	

0.000014	-0.000001	0.000002	0.000001	0.000001	-0.000012	
-0.000001	0.000011	-0.000001	-0.000000	-0.000000	0.000005	
0.000002	-0.000001	0.000011	0.000000	0.000001	-0.000007	
0.000001	-0.000000	0.000000	0.000010	0.000000	-0.000002	
0.000001	-0.000000	0.000001	0.000000	0.000010	-0.000004	
-0.000012	0.000005	-0.000007	-0.000002	-0.000004	0.000049	

0.000780	-0.000713	0.001072	0.000402	0.000586	-0.005285	
-0.000713	0.000686	-0.001036	-0.000404	-0.000600	0.004791	
0.001072	-0.001036	0.001636	0.000661	0.001000	-0.006987	
0.000402	-0.000404	0.000661	0.000298	0.000448	-0.002456	
0.000586	-0.000600	0.001000	0.000448	0.000716	-0.003462	
-0.005285	0.004791	-0.006987	-0.002456	-0.003462	0.037740	

0.000010	-0.000000	-0.000000	-0.000000	0.000000	-0.000001	
-0.000000	0.000060	-0.000015	-0.000007	-0.000004	0.000077	
-0.000000	-0.000015	0.000070	0.000039	0.000018	-0.000004	
-0.000000	-0.000007	0.000039	0.000040	0.000028	-0.000011	
0.000000	-0.000004	0.000018	0.000028	0.000075	-0.000046	
-0.000001	0.000077	-0.000004	-0.000011	-0.000046	0.000301	

0.000186	-0.000316	0.000485	0.000177	0.000248	-0.002441	
-0.000316	0.000605	-0.000876	-0.000309	-0.000417	0.004569	
0.000485	-0.000876	0.001377	0.000505	0.000720	-0.006735	
0.000177	-0.000309	0.000505	0.000204	0.000287	-0.002363	
0.000248	-0.000417	0.000720	0.000287	0.000452	-0.003189	
-0.002441	0.004569	-0.006735	-0.002363	-0.003189	0.035456	

0.000010	-0.000003	0.000006	0.000002	-0.000000	-0.000020	
-0.000003	0.000068	-0.000109	-0.000029	0.000014	0.000308	
0.000006	-0.000109	0.000258	0.000066	-0.000059	-0.000548	
0.000002	-0.000029	0.000066	0.000028	-0.000014	-0.000151	
-0.000000	0.000014	-0.000059	-0.000014	0.000052	0.000018	
-0.000020	0.000308	-0.000548	-0.000151	0.000018	0.001829	


