2.000000
6

0.459326	0.540674	

0.077018	0.027047	
0.077018	0.027047	
0.077018	0.027047	
0.804124	0.724089	
0.926867	0.868666	
0.765942	0.622582	


0.000197	0.000177	0.000177	0.000138	0.000050	0.000128	
0.000177	0.000197	0.000177	0.000138	0.000050	0.000128	
0.000177	0.000177	0.000197	0.000138	0.000050	0.000128	
0.000138	0.000138	0.000138	0.000184	0.000058	0.000161	
0.000050	0.000050	0.000050	0.000058	0.000042	0.000061	
0.000128	0.000128	0.000128	0.000161	0.000061	0.000194	

0.000265	0.000245	0.000245	0.000599	0.000455	0.001167	
0.000245	0.000265	0.000245	0.000599	0.000455	0.001167	
0.000245	0.000245	0.000265	0.000599	0.000455	0.001167	
0.000599	0.000599	0.000599	0.001581	0.001126	0.002813	
0.000455	0.000455	0.000455	0.001126	0.000870	0.002175	
0.001167	0.001167	0.001167	0.002813	0.002175	0.005758	


