8.000000
6

0.260394	0.122538	0.068928	0.031729	0.057987	0.141138	0.233042	0.084245	

0.000010	0.000020	0.000004	0.000004	0.000014	0.000005	0.000014	0.000001	
-0.001648	0.001641	-0.002465	0.000577	0.001011	-0.003553	-0.000691	-0.000585	
-0.003496	-0.009663	-0.002428	-0.001353	-0.005475	-0.000836	-0.001770	-0.000129	
0.001570	0.005197	-0.003021	-0.001298	0.005125	-0.000245	0.001894	0.000700	
0.001022	-0.000907	-0.000615	0.000432	0.001897	-0.000767	0.001517	0.000418	
0.001740	-0.004287	0.005124	0.003746	-0.001061	-0.000648	0.001121	-0.000209	


0.000010	-0.000000	0.000000	0.000000	0.000000	-0.000000	
-0.000000	0.000010	0.000000	0.000000	0.000000	-0.000000	
0.000000	0.000000	0.000010	0.000000	0.000000	-0.000000	
0.000000	0.000000	0.000000	0.000010	0.000000	-0.000000	
0.000000	0.000000	0.000000	0.000000	0.000010	-0.000000	
-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000010	

0.000010	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
-0.000000	0.000010	-0.000000	0.000000	0.000000	0.000000	
-0.000000	-0.000000	0.000010	-0.000000	0.000000	0.000000	
-0.000000	0.000000	-0.000000	0.000011	0.000001	0.000000	
-0.000000	0.000000	0.000000	0.000001	0.000011	0.000000	
-0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	

0.000010	0.000000	-0.000000	-0.000000	0.000000	0.000000	
0.000000	0.000010	-0.000000	-0.000000	0.000000	0.000000	
-0.000000	-0.000000	0.000010	0.000000	0.000000	-0.000001	
-0.000000	-0.000000	0.000000	0.000011	-0.000000	-0.000002	
0.000000	0.000000	0.000000	-0.000000	0.000010	0.000000	
0.000000	0.000000	-0.000001	-0.000002	0.000000	0.000013	

0.000010	-0.000000	-0.000000	0.000000	0.000000	-0.000000	
-0.000000	0.000010	0.000000	-0.000000	-0.000000	0.000000	
-0.000000	0.000000	0.000011	-0.000001	-0.000000	0.000000	
0.000000	-0.000000	-0.000001	0.000010	0.000000	-0.000000	
0.000000	-0.000000	-0.000000	0.000000	0.000010	-0.000000	
-0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000010	

0.000010	-0.000000	0.000000	-0.000000	0.000000	0.000000	
-0.000000	0.000010	-0.000000	0.000000	-0.000000	-0.000000	
0.000000	-0.000000	0.000012	-0.000001	0.000001	0.000001	
-0.000000	0.000000	-0.000001	0.000010	-0.000000	-0.000000	
0.000000	-0.000000	0.000001	-0.000000	0.000010	0.000000	
0.000000	-0.000000	0.000001	-0.000000	0.000000	0.000011	

0.000010	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
-0.000000	0.000010	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000010	0.000000	0.000000	-0.000000	
0.000000	0.000000	0.000000	0.000011	0.000000	-0.000001	
-0.000000	0.000000	0.000000	0.000000	0.000010	0.000000	
-0.000000	0.000000	-0.000000	-0.000001	0.000000	0.000012	

0.000010	0.000000	-0.000000	0.000000	0.000000	-0.000000	
0.000000	0.000010	0.000000	0.000000	0.000000	-0.000000	
-0.000000	0.000000	0.000010	-0.000000	-0.000000	0.000000	
0.000000	0.000000	-0.000000	0.000011	0.000000	-0.000000	
0.000000	0.000000	-0.000000	0.000000	0.000010	-0.000000	
-0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000010	

0.000010	0.000000	-0.000000	0.000000	0.000000	0.000000	
0.000000	0.000011	0.000000	-0.000000	0.000000	0.000000	
-0.000000	0.000000	0.000010	0.000000	-0.000000	-0.000000	
0.000000	-0.000000	0.000000	0.000010	0.000000	-0.000000	
0.000000	0.000000	-0.000000	0.000000	0.000010	0.000000	
0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000011	


